date,factor,ic,rank_ic
2021-01-25,close_to_high_20,0.10477815819650083,0.1200662096389268
2021-01-25,close_to_low_20,-0.13674903194866078,-0.23293054637091942
2021-01-25,close_position_20,-0.1271963835602557,-0.17159214583022842
2021-01-25,close_position_60,,
2021-01-25,ret_20_div_vol_20,,
2021-01-25,ret_60_div_vol_60,,
2021-01-26,ret_1,-0.13940060678367808,-0.08051718192057722
2021-01-26,ret_3,0.18637346967163915,0.25941440164773083
2021-01-26,ret_5,0.17456113828498152,0.2475197284523381
2021-01-26,ret_10,0.017394966009680313,0.14135687764951352
2021-01-26,ret_20,,
2021-01-26,ret_60,,
2021-01-26,ret_120,,
2021-01-26,volatility_5,0.02212487859659812,-0.0842878089584142
2021-01-26,volatility_10,-0.037366078552361764,-0.06772140160106416
2021-01-26,volatility_20,-0.017526497256290706,-0.0653907663454674
2021-01-26,volatility_60,,
2021-01-26,amplitude_5,0.05682260494509405,-0.024419178398730142
2021-01-26,amplitude_10,-0.006849655487894719,-0.059931620701727195
2021-01-26,amplitude_20,0.007479831636958382,-0.03555443573102583
2021-01-26,volume_mean_5,-0.06420917541223918,-0.11967427097732496
2021-01-26,volume_mean_20,-0.05442111475267069,-0.10218400820334196
2021-01-26,volume_mean_60,,
2021-01-26,amount_mean_5,-0.05164101561346184,-0.09729877274266162
2021-01-26,amount_mean_20,-0.0429856298493835,-0.09169265010082076
2021-01-26,amount_mean_60,,
2021-01-26,turnover_mean_5,-0.17336239701544362,-0.25904345970014336
2021-01-26,turnover_mean_20,-0.18253380759826582,-0.2726843249048223
2021-01-26,turnover_mean_60,,
2021-01-26,corr_ret_volume_10,-0.04722755946499799,0.010687327433322135
2021-01-26,corr_ret_volume_20,-0.13082082554348712,-0.0689252132045556
2021-01-26,corr_close_volume_20,-0.2960882452079115,-0.2505467894289887
2021-01-26,corr_ret_amount_20,-0.12070774763784495,-0.05777595806291697
2021-01-26,volume_chg_5_20,-0.04926600602348832,-0.09403028426108899
2021-01-26,amount_chg_5_20,-0.03593140561021537,-0.05275074450880743
2021-01-26,turnover_chg_5_20,-0.030131601649688703,-0.06354305551220148
2021-01-26,close_to_high_20,0.12166682881745274,0.2643626272504543
2021-01-26,close_to_low_20,0.06997735997416915,0.060463537456758296
2021-01-26,close_position_20,0.10443707411607578,0.14051001018426668
2021-01-26,close_position_60,,
2021-01-26,ret_20_div_vol_20,,
2021-01-26,ret_60_div_vol_60,,
2021-01-27,ret_1,-0.09503297563464636,-0.02331116594439606
2021-01-27,ret_3,0.11784673190345968,0.16134270276323523
2021-01-27,ret_5,0.1997471118363959,0.35763378550235964
2021-01-27,ret_10,0.19185611190947383,0.345651534909772
2021-01-27,ret_20,,
2021-01-27,ret_60,,
2021-01-27,ret_120,,
2021-01-27,volatility_5,0.04830023886569755,-0.09636193116749163
2021-01-27,volatility_10,-0.012123805304418202,-0.1118016769661179
2021-01-27,volatility_20,-0.010083950537117083,-0.1412813729333953
2021-01-27,volatility_60,,
2021-01-27,amplitude_5,-0.06443042555050711,-0.12763336554113724
2021-01-27,amplitude_10,-0.003873262044831317,-0.14095941993850097
2021-01-27,amplitude_20,0.05665161452302522,-0.07700275760493484
2021-01-27,volume_mean_5,0.017652942743372813,-0.0793404163069934
2021-01-27,volume_mean_20,-0.010754347125027987,-0.07514102941706785
2021-01-27,volume_mean_60,,
2021-01-27,amount_mean_5,0.0020491551549419646,-0.0896569100999105
2021-01-27,amount_mean_20,-0.009755571810331473,-0.12379792551500522
2021-01-27,amount_mean_60,,
2021-01-27,turnover_mean_5,-0.11210508206496751,-0.24013494032224275
2021-01-27,turnover_mean_20,-0.15210622041413194,-0.28665014910631803
2021-01-27,turnover_mean_60,,
2021-01-27,corr_ret_volume_10,0.039863657894972294,0.0910847016424852
2021-01-27,corr_ret_volume_20,-0.13729690928738622,-0.08373577458511547
2021-01-27,corr_close_volume_20,-0.3424330441485351,-0.23803524687727998
2021-01-27,corr_ret_amount_20,-0.1292945842293429,-0.07663881074114129
2021-01-27,volume_chg_5_20,0.06341233534069514,0.029325718447980095
2021-01-27,amount_chg_5_20,0.10391739191738349,0.06199694845160088
2021-01-27,turnover_chg_5_20,0.080631070865406,0.05322022985165648
2021-01-27,close_to_high_20,0.1930610448795468,0.32522265578947535
2021-01-27,close_to_low_20,0.14818596792930716,0.10128921178500429
2021-01-27,close_position_20,0.17535552090209852,0.197379564245405
2021-01-27,close_position_60,,
2021-01-27,ret_20_div_vol_20,,
2021-01-27,ret_60_div_vol_60,,
2021-01-28,ret_1,-0.10813977093738801,-0.14620216619937482
2021-01-28,ret_3,-0.07235213474867384,0.013158124967917309
2021-01-28,ret_5,0.2026443417814841,0.33806809234561824
2021-01-28,ret_10,0.3299250833332991,0.4972441812886735
2021-01-28,ret_20,,
2021-01-28,ret_60,,
2021-01-28,ret_120,,
2021-01-28,volatility_5,0.0583014819867615,0.024503165254787684
2021-01-28,volatility_10,0.0956945144191923,0.0973617628847048
2021-01-28,volatility_20,0.018774951733500276,-0.0262038990899529
2021-01-28,volatility_60,,
2021-01-28,amplitude_5,-0.09314323400053837,-0.10050427108219112
2021-01-28,amplitude_10,0.01515913808627667,-0.10534051421017122
2021-01-28,amplitude_20,0.11167022970283547,-0.010211401915662735
2021-01-28,volume_mean_5,-0.004169161146802785,0.01721030658712451
2021-01-28,volume_mean_20,-0.04454242648571027,-0.031495071021578
2021-01-28,volume_mean_60,,
2021-01-28,amount_mean_5,0.13236225268044452,0.13984511424047777
2021-01-28,amount_mean_20,0.13189571830631444,0.08614251869635155
2021-01-28,amount_mean_60,,
2021-01-28,turnover_mean_5,-0.12633423797453644,-0.14330957205285136
2021-01-28,turnover_mean_20,-0.16042323453418836,-0.20359813689282308
2021-01-28,turnover_mean_60,,
2021-01-28,corr_ret_volume_10,0.14984386766049076,0.24009042584982485
2021-01-28,corr_ret_volume_20,-0.14122366180017254,-0.1466550484858101
2021-01-28,corr_close_volume_20,-0.5165906820275732,-0.4760584968481586
2021-01-28,corr_ret_amount_20,-0.14966621858244974,-0.14221774292410333
2021-01-28,volume_chg_5_20,0.10672638721919489,0.2035631423694658
2021-01-28,amount_chg_5_20,0.16259389119811646,0.2887048176977983
2021-01-28,turnover_chg_5_20,0.11640414663064834,0.2116958695977044
2021-01-28,close_to_high_20,0.27419688223236555,0.362452276220991
2021-01-28,close_to_low_20,0.2962002116811487,0.24372285737431346
2021-01-28,close_position_20,0.31900296746537593,0.3610175007633414
2021-01-28,close_position_60,,
2021-01-28,ret_20_div_vol_20,,
2021-01-28,ret_60_div_vol_60,,
2021-01-29,ret_1,0.08153230648685844,0.19216070600721075
2021-01-29,ret_3,-0.011329165532387362,0.1200312151155695
2021-01-29,ret_5,0.07447710065656458,0.20429102845529784
2021-01-29,ret_10,0.12710921023612295,0.295185803423572
2021-01-29,ret_20,,
2021-01-29,ret_60,,
2021-01-29,ret_120,,
2021-01-29,volatility_5,0.03789130762570529,-0.0015677491601343784
2021-01-29,volatility_10,0.03443085416415336,0.034210526315789476
2021-01-29,volatility_20,-0.07819628815322117,-0.09753639417693169
2021-01-29,volatility_60,,
2021-01-29,amplitude_5,-0.17460644928552585,-0.17483202687569988
2021-01-29,amplitude_10,-0.10604210027360327,-0.18856382978723404
2021-01-29,amplitude_20,-0.07074447955191782,-0.09767637178051511
2021-01-29,volume_mean_5,-0.07816044989028774,-0.019750839865621504
2021-01-29,volume_mean_20,-0.10636881144056612,-0.08832586786114222
2021-01-29,volume_mean_60,,
2021-01-29,amount_mean_5,0.1834418837121488,0.19024356103023518
2021-01-29,amount_mean_20,0.18343963486503267,0.14623460246360584
2021-01-29,amount_mean_60,,
2021-01-29,turnover_mean_5,-0.2162305371681591,-0.18521836506159015
2021-01-29,turnover_mean_20,-0.28047740187294146,-0.2733622620380739
2021-01-29,turnover_mean_60,,
2021-01-29,corr_ret_volume_10,0.17522252589921516,0.23621220604703247
2021-01-29,corr_ret_volume_20,-0.030587599168237643,-0.04130739081746921
2021-01-29,corr_close_volume_20,-0.5659625228298277,-0.5085806270996641
2021-01-29,corr_ret_amount_20,-0.01404780919048012,-0.02960526315789474
2021-01-29,volume_chg_5_20,0.16488505869288878,0.292077267637178
2021-01-29,amount_chg_5_20,0.1896736303044761,0.3364221724524076
2021-01-29,turnover_chg_5_20,0.17455866547692267,0.310414333706607
2021-01-29,close_to_high_20,0.31141260211399313,0.38436450167973124
2021-01-29,close_to_low_20,0.14420822632574581,0.18439249720044792
2021-01-29,close_position_20,0.30612986708901013,0.30848264277715565
2021-01-29,close_position_60,,
2021-01-29,ret_20_div_vol_20,,
2021-01-29,ret_60_div_vol_60,,
2021-02-01,ret_1,0.3506080315806176,0.3391332344130574
2021-02-01,ret_3,0.17755614717436957,0.161928925137093
2021-02-01,ret_5,0.2204216954237277,0.19070882400309086
2021-02-01,ret_10,0.3548270986096701,0.42926132788818977
2021-02-01,ret_20,0.4110757215920353,0.5524853371949051
2021-02-01,ret_60,,
2021-02-01,ret_120,,
2021-02-01,volatility_5,0.09772972503481206,0.15235375636649898
2021-02-01,volatility_10,0.09265694607346298,0.16759753077692874
2021-02-01,volatility_20,0.05706205388934176,0.07809459819631548
2021-02-01,volatility_60,,
2021-02-01,amplitude_5,-0.05987233470451392,-0.006313078291188079
2021-02-01,amplitude_10,-0.044342657605253334,-0.06516048657534479
2021-02-01,amplitude_20,0.031286427523401265,0.05975727544364058
2021-02-01,volume_mean_5,-0.09301337154628751,-0.012262209718582606
2021-02-01,volume_mean_20,-0.14501630846848296,-0.10732233095019733
2021-02-01,volume_mean_60,,
2021-02-01,amount_mean_5,0.22908151189812398,0.2870840857516104
2021-02-01,amount_mean_20,0.188038846745748,0.211747084946346
2021-02-01,amount_mean_60,,
2021-02-01,turnover_mean_5,-0.09349878533625883,-0.037808479965629714
2021-02-01,turnover_mean_20,-0.1601463906828699,-0.1318887442562618
2021-02-01,turnover_mean_60,,
2021-02-01,corr_ret_volume_10,0.27368541030414417,0.33499909016566093
2021-02-01,corr_ret_volume_20,-0.06679901280034276,-0.06245888100949269
2021-02-01,corr_close_volume_20,-0.626092886897445,-0.5871302790367909
2021-02-01,corr_ret_amount_20,-0.05572623601854155,-0.0499307101212148
2021-02-01,volume_chg_5_20,0.2317108974530214,0.37021794821583653
2021-02-01,amount_chg_5_20,0.2659571484278506,0.43508447770888653
2021-02-01,turnover_chg_5_20,0.23281543114827014,0.3716457397584112
2021-02-01,close_to_high_20,0.4064223294851095,0.44192947833946516
2021-02-01,close_to_low_20,0.3579859162538948,0.39677207131646575
2021-02-01,close_position_20,0.5110384166225603,0.4970814261604874
2021-02-01,close_position_60,,
2021-02-01,ret_20_div_vol_20,0.4457590739073748,0.5024566413795921
2021-02-01,ret_60_div_vol_60,,
2021-02-02,ret_1,0.18870586341728374,0.16307703086318173
2021-02-02,ret_3,0.30540525021519876,0.333058030632031
2021-02-02,ret_5,0.22663197359258253,0.20412948393952124
2021-02-02,ret_10,0.40867258238344956,0.4521784779671788
2021-02-02,ret_20,0.43212344289021926,0.4421277343039814
2021-02-02,ret_60,,
2021-02-02,ret_120,,
2021-02-02,volatility_5,0.29114560895461805,0.33808573948961546
2021-02-02,volatility_10,0.24492280243873102,0.27831321101906814
2021-02-02,volatility_20,0.15954809615545654,0.1923849519988212
2021-02-02,volatility_60,,
2021-02-02,amplitude_5,0.2091853204133296,0.22913735797058277
2021-02-02,amplitude_10,0.12268321226254217,0.07380577432340996
2021-02-02,amplitude_20,0.1459297740831751,0.14039545065464965
2021-02-02,volume_mean_5,0.029756802356753716,0.0834295713546749
2021-02-02,volume_mean_20,-0.0640329284279915,-0.03262992127982335
2021-02-02,volume_mean_60,,
2021-02-02,amount_mean_5,0.38024948855723206,0.3811653545641141
2021-02-02,amount_mean_20,0.292099637058453,0.2798110237933887
2021-02-02,amount_mean_60,,
2021-02-02,turnover_mean_5,0.07555481552431105,0.1040489939394796
2021-02-02,turnover_mean_20,-0.02577860195773516,0.009357830276946337
2021-02-02,turnover_mean_60,,
2021-02-02,corr_ret_volume_10,0.2784567738705428,0.30599475084354294
2021-02-02,corr_ret_volume_20,-0.09648177029391157,-0.10987226603403409
2021-02-02,corr_close_volume_20,-0.530792572164105,-0.5432930886966383
2021-02-02,corr_ret_amount_20,-0.09782263698928245,-0.10941732290164702
2021-02-02,volume_chg_5_20,0.3639108536163646,0.462173228629467
2021-02-02,amount_chg_5_20,0.3961189264749291,0.49565004404804175
2021-02-02,turnover_chg_5_20,0.3584555778286043,0.45387226624468147
2021-02-02,close_to_high_20,0.34755621247637375,0.3892703414457176
2021-02-02,close_to_low_20,0.4092207430564555,0.42821847166811644
2021-02-02,close_position_20,0.5347549369606435,0.490755873404828
2021-02-02,close_position_60,,
2021-02-02,ret_20_div_vol_20,0.48935435618999895,0.46635170632231443
2021-02-02,ret_60_div_vol_60,,
2021-02-03,ret_1,0.09938876588997032,0.09209734502502992
2021-02-03,ret_3,0.4101072347406921,0.36573108509830166
2021-02-03,ret_5,0.16969789542932642,0.07208398954545275
2021-02-03,ret_10,0.3200658713317869,0.2768197088465846
2021-02-03,ret_20,0.33870334626189547,0.34490481522956323
2021-02-03,ret_60,,
2021-02-03,ret_120,,
2021-02-03,volatility_5,0.39690070643903325,0.39384098544232926
2021-02-03,volatility_10,0.3830064780201908,0.39981802911534153
2021-02-03,volatility_20,0.3515099539694179,0.3725503919372901
2021-02-03,volatility_60,,
2021-02-03,amplitude_5,0.4075788023611181,0.39671891349246796
2021-02-03,amplitude_10,0.2959392650695268,0.2840565509518477
2021-02-03,amplitude_20,0.25672038450970214,0.2915593505039194
2021-02-03,volume_mean_5,-0.018942000102774942,-0.04958006718924972
2021-02-03,volume_mean_20,-0.05613663385890509,-0.1273656215005599
2021-02-03,volume_mean_60,,
2021-02-03,amount_mean_5,0.43559207505323505,0.4387178051511758
2021-02-03,amount_mean_20,0.38226958610182965,0.40187569988801797
2021-02-03,amount_mean_60,,
2021-02-03,turnover_mean_5,0.17905234785348387,0.2516377379619261
2021-02-03,turnover_mean_20,0.1317962794816893,0.2336926091825308
2021-02-03,turnover_mean_60,,
2021-02-03,corr_ret_volume_10,0.18407237755777528,0.2042413213885778
2021-02-03,corr_ret_volume_20,-0.31619503685479133,-0.2914333706606943
2021-02-03,corr_close_volume_20,-0.483489037143804,-0.545912653975364
2021-02-03,corr_ret_amount_20,-0.31129830817972565,-0.2836786114221725
2021-02-03,volume_chg_5_20,0.1945946569447095,0.29230123180291157
2021-02-03,amount_chg_5_20,0.22341943318407917,0.2955767077267637
2021-02-03,turnover_chg_5_20,0.18471073700413812,0.2791013437849944
2021-02-03,close_to_high_20,0.15515372879443967,0.18335666293393058
2021-02-03,close_to_low_20,0.3791429137327523,0.39244670281984245
2021-02-03,close_position_20,0.41007347652466153,0.35332241496203604
2021-02-03,close_position_60,,
2021-02-03,ret_20_div_vol_20,0.3585471577272107,0.36697928331466967
2021-02-03,ret_60_div_vol_60,,
2021-02-04,ret_1,-0.01708807465913801,-0.007825076644023073
2021-02-04,ret_3,0.19443306031789767,0.14739796400528385
2021-02-04,ret_5,0.17995645358160658,0.09372965936441327
2021-02-04,ret_10,0.05554919309518279,0.030116392192732246
2021-02-04,ret_20,-0.0068967644288624955,0.05062343179725633
2021-02-04,ret_60,,
2021-02-04,ret_120,,
2021-02-04,volatility_5,0.27635496997265263,0.2097439091870323
2021-02-04,volatility_10,0.2404564531193671,0.2039697926267246
2021-02-04,volatility_20,0.20165701873164912,0.21896149889603264
2021-02-04,volatility_60,,
2021-02-04,amplitude_5,0.23102672279476397,0.2505896597881909
2021-02-04,amplitude_10,0.20556107790339667,0.2129781597664192
2021-02-04,amplitude_20,0.11546858529816607,0.1906438314984508
2021-02-04,volume_mean_5,0.029551240104149404,-0.0511061807555963
2021-02-04,volume_mean_20,0.029036640326979515,-0.05847605316529815
2021-02-04,volume_mean_60,,
2021-02-04,amount_mean_5,0.13144110818867383,0.12896226877603634
2021-02-04,amount_mean_20,0.10248212590849136,0.1243639723152822
2021-02-04,amount_mean_60,,
2021-02-04,turnover_mean_5,0.018231113403252487,0.09435956298917411
2021-02-04,turnover_mean_20,-0.0242024461846548,0.09722912394641794
2021-02-04,turnover_mean_60,,
2021-02-04,corr_ret_volume_10,0.10325841994420543,0.032398043100199295
2021-02-04,corr_ret_volume_20,-0.20356056652816915,-0.1812932621353343
2021-02-04,corr_close_volume_20,-0.21519067331939332,-0.24895890929297673
2021-02-04,corr_ret_amount_20,-0.18985268666661934,-0.1528636118711283
2021-02-04,volume_chg_5_20,0.056500950621316964,0.13171984686665603
2021-02-04,amount_chg_5_20,0.04935258066937506,0.09082510376134938
2021-02-04,turnover_chg_5_20,0.05286631326036692,0.12465792734017059
2021-02-04,close_to_high_20,0.002951253594753864,-0.0274637980395727
2021-02-04,close_to_low_20,0.11030468156664901,0.18507527454137246
2021-02-04,close_position_20,0.1386833894928506,0.14370402514402522
2021-02-04,close_position_60,,
2021-02-04,ret_20_div_vol_20,0.0742160553022524,0.07890620352305654
2021-02-04,ret_60_div_vol_60,,
2021-02-05,ret_1,-0.5064851621701228,-0.5084354298583409
2021-02-05,ret_3,-0.42838585749957764,-0.43479843225083986
2021-02-05,ret_5,-0.2121119195964029,-0.3100827279521026
2021-02-05,ret_10,-0.31755459011103276,-0.3472564389697649
2021-02-05,ret_20,-0.13893962271953408,-0.15011198208286675
2021-02-05,ret_60,,
2021-02-05,ret_120,,
2021-02-05,volatility_5,0.3495550972887609,0.23078107502799552
2021-02-05,volatility_10,0.3090596136221897,0.24673852183650616
2021-02-05,volatility_20,0.381066743616834,0.3609742441209407
2021-02-05,volatility_60,,
2021-02-05,amplitude_5,0.21200729440413094,0.21471164613661814
2021-02-05,amplitude_10,0.2841588510862447,0.31217805151175815
2021-02-05,amplitude_20,0.34783788821626965,0.39323908174692046
2021-02-05,volume_mean_5,0.14547793191323588,-0.025209966405375143
2021-02-05,volume_mean_20,0.2385772162352672,0.061548152295632694
2021-02-05,volume_mean_60,,
2021-02-05,amount_mean_5,0.013514901691386009,-0.040915453527435613
2021-02-05,amount_mean_20,0.0519728432723977,0.048740201567749164
2021-02-05,amount_mean_60,,
2021-02-05,turnover_mean_5,0.21906074630739153,0.2300811870100784
2021-02-05,turnover_mean_20,0.2632410498879622,0.3178051511758119
2021-02-05,turnover_mean_60,,
2021-02-05,corr_ret_volume_10,-0.13574273666495823,-0.2116041433370661
2021-02-05,corr_ret_volume_20,-0.24800080371253616,-0.25911254199328104
2021-02-05,corr_close_volume_20,-0.07836278725611379,-0.05243561030235162
2021-02-05,corr_ret_amount_20,-0.25042107601054275,-0.2657754759238522
2021-02-05,volume_chg_5_20,-0.2286443375575526,-0.2798572228443449
2021-02-05,amount_chg_5_20,-0.21764887874533137,-0.2700307950727883
2021-02-05,turnover_chg_5_20,-0.2354598393091063,-0.28990761478163496
2021-02-05,close_to_high_20,-0.3808481121912118,-0.4350783874580067
2021-02-05,close_to_low_20,-0.03490504145754394,-0.09601097428311266
2021-02-05,close_position_20,-0.2746064590080834,-0.2895586840677167
2021-02-05,close_position_60,,
2021-02-05,ret_20_div_vol_20,-0.181504726993334,-0.19564669652855543
2021-02-05,ret_60_div_vol_60,,
2021-02-08,ret_1,-0.11918630837317222,-0.13721352608400814
2021-02-08,ret_3,-0.3876221339568576,-0.37483333858480694
2021-02-08,ret_5,-0.38713907423858923,-0.4243900390958761
2021-02-08,ret_10,-0.31783020469589807,-0.34179150963083593
2021-02-08,ret_20,-0.30499488636034194,-0.3739221724524076
2021-02-08,ret_60,,
2021-02-08,ret_120,,
2021-02-08,volatility_5,0.012904815862686898,-0.16490761478163496
2021-02-08,volatility_10,-0.07584916385181718,-0.21429171332586788
2021-02-08,volatility_20,-0.0218505030953662,-0.1540593505039194
2021-02-08,volatility_60,,
2021-02-08,amplitude_5,-0.044090763041533386,-0.1400895856662934
2021-02-08,amplitude_10,0.020339611279393377,-0.07182250839865621
2021-02-08,amplitude_20,0.03174305405004263,-0.004731243001119821
2021-02-08,volume_mean_5,0.27812807248328636,0.2218085106382979
2021-02-08,volume_mean_20,0.3686264208105371,0.30622900335946246
2021-02-08,volume_mean_60,,
2021-02-08,amount_mean_5,-0.24337654962597452,-0.41760918253079504
2021-02-08,amount_mean_20,-0.21869760975682204,-0.3470044792833147
2021-02-08,amount_mean_60,,
2021-02-08,turnover_mean_5,0.07218162796883862,-0.15158174692049275
2021-02-08,turnover_mean_20,0.07109220149500266,-0.06066629339305711
2021-02-08,turnover_mean_60,,
2021-02-08,corr_ret_volume_10,-0.13482737832595665,-0.24643057110862263
2021-02-08,corr_ret_volume_20,0.08634400652894388,0.0880599104143337
2021-02-08,corr_close_volume_20,0.24404808872851771,0.3003219484882419
2021-02-08,corr_ret_amount_20,0.06058919891826764,0.055053191489361705
2021-02-08,volume_chg_5_20,-0.16971639265183067,-0.323530235162374
2021-02-08,amount_chg_5_20,-0.21041913830586625,-0.35043393057110866
2021-02-08,turnover_chg_5_20,-0.1834995873297593,-0.33640817469204926
2021-02-08,close_to_high_20,-0.35216920555376396,-0.4369766131627161
